SourceServer,Publication,Article,SourceSchema,Subscriber,DestinationDatabase,DestinationSchema
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,MAINSPRING_VW_EDS_Workpackage_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,MYCNTRCT_MCContractDetails_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,ESA_PS_CTS_IN_PCSOL_VW_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,Mainspring_VW_EDS_Projectallocation_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,Mainspring_VW_EDS_Archetypeprojectdemographics_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,SFDC_Opportunity_Team_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,CentralRepository_RHMS_RoleDetails_MIG_TEMP,CRS_BASE_TBL,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,CentralRepository_Horizontal_Manager_Mig,CRS_BASE_TBL,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,MAINSPRING_VW_EDS_Milestone_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,ESA_PS_CTS_IN_PCSBU_VW_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,MYCNTRCT_MCContractCustomerProject_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,IC_TICPROJECTGRID_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,MAINSPRING_VW_EDS_No_risk_declaration_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,MAINSPRING_VW_EDS_ACTIONITEM_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,ESA_PS_CTS_PC_PRJ_TMPL_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,wise_WinzoneRFPSubmission_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,MAINSPRING_VW_EDS_changerequest_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,ESA_PS_PGM_APPLICATION_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,ESA_PS_PGM_APPLAREA_AC_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,MAINSPRING_VW_EDS_Programdemographics_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,HCM_PS_JOB_TASK_TBL_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,ESA_PROJECTOPPORTUNITYLINKAGE_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,SFDC_Account_Team_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,SFDC_Opp_Serv_Line_Item_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,RHMS_tbl_EDS_BUVerticalEntityMasterData_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,CentralRepository_RHMS_PracticeArea_Master_MIG,CRS_BASE_TBL,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,CentralRepository_HCM_CCA_Roles_MIG,CRS_BASE_TBL,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,CentralRepository_RHMS_VerticalHierarchyEntityGrouping_MIG,CRS_BASE_TBL,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,RHMS_tbl_EDS_HorizontalToSLPA_Mapping_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,CentralRepository_RHMS_IndustrySegment_MIG,CRS_BASE_TBL,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,MAINSPRING_VW_EDS_DeliveryGovernance_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,CentralRepository_RHMS_ServiceLine_Master_MIG,CRS_BASE_TBL,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,SFDC_User_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,SFDC_Product_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,RHMS_tbl_EDS_RoleMaster_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,CentralRepository_Jobtask_MIG,CRS_BASE_TBL,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,SFDC_OpportunityLineItem_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,HCM_PS_CT_DEPT_TYPE_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,Mainspring_VW_EDS_PMPL_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,ESA_PS_CTS_RM_RL_HSTRY_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,CentralRepository_ESA_Allocation_MIG,CRS_BASE_TBL,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,ESA_PS_CTPC_PRJARC_MAP_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,HCM_PF_Associate_Skills_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,DataRetention_AssociateRetentionRecord_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,HCM_PS_JOBCODE_TBL_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,HCM_PS_DEPT_TBL_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,DataRetention_AssociateRegionRecord_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,ESA_PS_PROJECT_MGR_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,DATARETENTION_VW_COGNIZANT_CANDIDATE_DETAILS_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,CentralRepository_Associate_Details_MIG,CRS_BASE_TBL,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,DATARETENTION_VW_TRAVEL_HISTORY_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,CentralRepository_RHMS_RoleDetails_MIG,CRS_BASE_TBL,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,CentralRepository_Horizontal_master_MIG,CRS_BASE_TBL,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,DataRetention_vw_Ref_Region_FY_stg_curr,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,ESA_PS_PROJ_TYPE_TBL_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,ESA_PS_CTS_PC_SS_DELG_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,HCM_PF_SKILL_CAT_ITEMS_STG_CURR_MIG,CRS_BASE_TBL,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,ESA_PS_CTS_PC_DEPT_VW_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,CentralRepository_JobFamilyMaster_MIG,CRS_BASE_TBL,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,CentralRepository_Project_Location_MIG,CRS_BASE_TBL,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,Centralrepository_PRISM_Actuals_mig,CRS_BASE_TBL,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,SFDC_Financial_Ultimate_Parent_Account_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,DATARETENTION_VW_ASSOCIATE_LAST_PAYOUT_DETAILS_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,DATARETENTION_VW_COGNIZANT_ASSOCIATE_DETAILS_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,DataRetention_RegionDataRetentionRule_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,ESA_PS_CTS_PRACTIC_TBL_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,LM_vw_LocationMaster_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,HCM_PS_COUNTRY_TBL_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,CentralRepository_Set_ProjectStatus_MIG,CRS_BASE_TBL,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,DataRetention_PurgeHold_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,CentralRepository_HCMLocation_MIG,CRS_BASE_TBL,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,CentralRepository_Project_MIG,CRS_BASE_TBL,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,DataRetention_VW_RETENTION_SCHEDULE_BUSINESSLOGIC_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,CentralRepository_DepartmentVerticalMapping,CRS_BASE_TBL,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,SFDC_Opportunity_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,SFDC_Account_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,SFDC_ASK_Response__c_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,MYCNTRCT_MCUploadedFile_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_DEAPPS1_SNAP_PUB,Mainspring_VW_EDS_Projects_STG_CURR,EDS_CURR_STG,CTSAZSIMIPDDEAPPS1.293366D454BB.DATABASE.WINDOWS.NET,Centralrepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_IAAS_227_RSO_PUB,CentralRepository_Associate_Details_MIG,CRS_BASE_TBL,10.153.192.227,CentralRepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_IAAS_227_RSO_PUB,CentralRepository_Contacts_MIG,CRS_BASE_TBL,10.153.192.227,CentralRepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_IAAS_227_RSO_PUB,CentralRepository_SelfUpdateContacts_MIG,CRS_BASE_TBL,10.153.192.227,CentralRepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_IAAS_227_RSO_PUB,HCM_PS_DEPT_TBL_STG_CURR,EDS_CURR_STG,10.153.192.227,CentralRepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_IAAS_227_RSO_PUB,LMS_LOC_STG_CURR,EDS_CURR_STG,10.153.192.227,CentralRepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_IAAS_227_RSO_PUB,LMS_PERSON_STG_CURR,EDS_CURR_STG,10.153.192.227,CentralRepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_IAAS_227_RSO_PUB,LMS_REGISTRATIONOFFERINGTEMPLATE_STG_CURR,EDS_CURR_STG,10.153.192.227,CentralRepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_IAAS_227_RSO_PUB,LMS_STG_FAC_STG_CURR,EDS_CURR_STG,10.153.192.227,CentralRepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_IAAS_227_RSO_PUB,LMS_TBL_TMX_ACTADDITIONALPROP_STG_CURR,EDS_CURR_STG,10.153.192.227,CentralRepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_IAAS_227_RSO_PUB,LMS_TBL_TMX_ACTCBT_STG_CURR,EDS_CURR_STG,10.153.192.227,CentralRepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_IAAS_227_RSO_PUB,LMS_TBL_TMX_ACTIVITY_STG_CURR,EDS_CURR_STG,10.153.192.227,CentralRepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_IAAS_227_RSO_PUB,LMS_TBL_TMX_ATTEMPT_STG_CURR,EDS_CURR_STG,10.153.192.227,CentralRepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_IAAS_227_RSO_PUB,LMS_TBL_TMX_REGISTRATION_STG_CURR,EDS_CURR_STG,10.153.192.227,CentralRepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_MCAPPS1_RSO_PUB,Apple_Table_test_EDS,EDS_CURR_STG,CTSAZSIMIMCAPPS1.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_MCAPPS1_RSO_PUB,CentralRepository_ESA_Allocation_MIG,CRS_BASE_TBL,CTSAZSIMIMCAPPS1.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_MCAPPS1_RSO_PUB,HCM_PS_CT_GBL_HCM_SFBD_STG_CURR,EDS_CURR_STG,CTSAZSIMIMCAPPS1.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_MCAPPS1_RSO_PUB,LMS_TBL_TMX_ATTEMPT_STG_CURR,EDS_CURR_STG,CTSAZSIMIMCAPPS1.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_MCAPPS1_RSO_PUB,LMS_TBL_TMX_REGISTRATION_STG_CURR,EDS_CURR_STG,CTSAZSIMIMCAPPS1.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsinazprdedssqlmi.inso1a101c37461fa.database.windows.net,EDS_PRD_MCAPPS1_RSO_PUB,LMS_TBL_TMX_REGTRANSASSOCIATION_STG_CURR,EDS_CURR_STG,CTSAZSIMIMCAPPS1.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
